,geometry,STATEFP,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR
13,"POLYGON ((-80.872932 25.979434, -80.873096 25.805377, -80.858167 25.176607, -80.429306 25.235661, -80.372121 25.310215, -80.183871 25.348183, -80.09838 25.46309, -80.062893 25.976809, -80.680016 25.956857, -80.872932 25.979434))",12,00390,1200390,Dade County School District,00,PK,12,G5420,,E,4920741927,1267570928,+25.6160085,-080.5037495,2021,2020-2021
14,"POLYGON ((-82.056497 27.207769, -82.057506 27.032119, -81.562624 27.033835, -81.564062 27.340641, -82.055753 27.338264, -82.056497 27.207769))",12,00420,1200420,DeSoto County School District,00,PK,12,G5420,,E,1649031791,6243548,+27.1905809,-081.8062531,2021,2020-2021
15,"POLYGON ((-83.575406 29.527003, -83.53343 29.40846, -83.346176 29.241868, -83.068522 29.343953, -82.937329 29.591196, -82.920608 29.824143, -83.318859 29.822623, -83.415441 29.665539, -83.575406 29.527003))",12,00450,1200450,Dixie County School District,00,PK,12,G5420,,E,1826029565,876347537,+29.5526748,-083.2362319,2021,2020-2021
16,"POLYGON ((-82.049236 30.273432, -82.049411 30.186933, -81.679626 30.190495, -81.680215 30.12124, -81.433737 30.106028, -81.436929 30.252335, -81.320185 30.25292, -81.358793 30.501504, -81.624513 30.586232, -81.831227 30.467437, -82.049236 30.273432))",12,00480,1200480,Duval County School District,00,PK,12,G5420,,E,1975265289,403543924,+30.3352449,-081.6481132,2021,2020-2021
17,"POLYGON ((-87.163653 30.999029, -87.598829 30.997455, -87.626224 30.846664, -87.393294 30.627218, -87.445103 30.528909, -87.369383 30.431948, -87.51838 30.283901, -87.51837 30.12553, -86.91833 30.217637, -86.918937 30.386514, -87.179021 30.33593, -87.121451 30.497419, -87.260677 30.621363, -87.312409 30.73477, -87.28229 30.924829, -87.163653 30.999029))",12,00510,1200510,Escambia County School District,00,PK,12,G5420,,E,1701606697,1213969815,+30.5299979,-087.3203222,2021,2020-2021
18,"POLYGON ((-81.52366 29.622432, -81.520596 29.500249, -81.433992 29.398552, -81.41729 29.261156, -81.150081 29.265957, -81.155881 29.410954, -81.045706 29.432462, -81.150817 29.671087, -81.52366 29.622432))",12,00540,1200540,Flagler County School District,00,PK,12,G5420,,E,1259255270,219183435,+29.4748909,-081.2862532,2021,2020-2021
19,"POLYGON ((-85.025439 29.971398999999998, -85.020534 29.807373, -85.222372 29.687897, -85.211455 29.497065, -85.03631 29.4365, -84.72689 29.54493, -84.411551 29.745639, -84.29688 29.972559, -84.54445 30.01103, -85.007626 30.013883, -85.025439 29.971398999999998))",12,00570,1200570,Franklin County School District,00,PK,12,G5420,,E,1411498965,2270440522,+29.7610745,-084.8228331,2021,2020-2021
20,"POLYGON ((-84.864693 30.711542, -84.932519 30.606393, -84.882616 30.533094, -84.646408 30.388281, -84.420474 30.463905, -84.282559 30.685334, -84.380705 30.689993, -84.863465 30.711494, -84.864693 30.711542))",12,00600,1200600,Gadsden County School District,00,PK,12,G5420,,E,1337405282,31475262,+30.5786866,-084.6126072,2021,2020-2021
21,"POLYGON ((-82.920608 29.824143, -82.937329 29.591196, -82.656301 29.564811, -82.658554 29.830144, -82.800477 29.932126, -82.879802 29.886847, -82.903956 29.824294, -82.918708 29.824083, -82.920608 29.824143))",12,00630,1200630,Gilchrist County School District,00,PK,12,G5420,,E,905705571,14362143,+29.7234556,-082.7958011,2021,2020-2021
22,"POLYGON ((-81.562531 27.033687, -81.565748 26.769601, -80.945319 26.769099, -80.885639 26.958919, -80.871169 27.154951, -80.940676 27.205939, -81.169138 27.209585, -81.267216 27.032474, -81.562531 27.033687))",12,00660,1200660,Glades County School District,00,PK,12,G5420,,E,2089659345,467293938,+26.9548102,-081.1908197,2021,2020-2021
23,"POLYGON ((-85.389679 30.200973, -85.388669 29.924359, -85.440336 29.788113, -85.37285 29.50701, -85.211455 29.497065, -85.222372 29.687897, -85.020534 29.807373, -85.025439 29.971398999999998, -85.135254 30.04327, -85.11566 30.199976, -85.389679 30.200973))",12,00690,1200690,Gulf County School District,00,PK,12,G5420,,E,1433448660,624425009,+29.8592383,-085.2720125,2021,2020-2021
24,"POLYGON ((-83.309249 30.634406, -83.170969 30.385225, -83.078706 30.438116, -82.794594 30.337024, -82.645555 30.406417, -82.689539 30.597734, -83.136614 30.623967, -83.309249 30.634406))",12,00720,1200720,Hamilton County School District,00,PK,12,G5420,,E,1332018549,12330813,+30.4911868,-082.9510714,2021,2020-2021
25,"POLYGON ((-82.054349 27.646382, -82.055753 27.338264, -81.564062 27.340641, -81.563533 27.646645, -82.054349 27.646382))",12,00750,1200750,Hardee County School District,00,PK,12,G5420,,E,1651297014,1472455,+27.4928458,-081.8215798,2021,2020-2021
26,"POLYGON ((-81.565748 26.769601, -81.563763 26.513331, -81.271768 26.517069, -81.268236 26.253069, -80.87971 26.259308, -80.881285 26.333806, -80.885639 26.958919, -80.945319 26.769099, -81.565748 26.769601))",12,00780,1200780,Hendry County School District,00,PK,12,G5420,,E,2993896406,86578552,+26.5399670,-081.1521142,2021,2020-2021
27,"POLYGON ((-82.889544 28.693213, -82.83914 28.57458, -82.87494 28.430786, -82.253439 28.434824, -82.054694 28.478397, -82.263052 28.667634, -82.418353 28.694859, -82.889544 28.693213))",12,00810,1200810,Hernando County School District,00,PK,12,G5420,,E,1224975804,627928028,+28.5559951,-082.5259685,2021,2020-2021
28,"POLYGON ((-81.563533 27.646645, -81.564062 27.340641, -81.562624 27.033835, -81.562531 27.033687, -81.267216 27.032474, -81.169138 27.209585, -80.940676 27.205939, -81.205388 27.490254, -81.142164 27.643238, -81.563533 27.646645))",12,00840,1200840,Highlands County School District,00,PK,12,G5420,,E,2635726554,230667878,+27.3410799,-081.3423534,2021,2020-2021
29,"POLYGON ((-82.925034 27.644813, -82.92417 27.53075, -82.553666 27.645465, -82.054349 27.646382, -82.056261 28.171592, -82.105853 28.17165, -82.651165 28.173266, -82.64832 27.947398, -82.541518 27.782204, -82.626848 27.645305, -82.925034 27.644813))",12,00870,1200870,Hillsborough County School District,00,PK,12,G5420,,E,2647881643,791190693,+27.8931535,-082.3799907,2021,2020-2021
30,"POLYGON ((-86.035039 30.99332, -86.037591 30.704572, -85.844421 30.70313, -85.619011 30.743868, -85.599934 30.830552, -85.497992 30.996931, -86.035039 30.99332))",12,00900,1200900,Holmes County School District,00,PK,12,G5420,,E,1240232910,26393540,+30.8620072,-085.8159385,2021,2020-2021
31,"POLYGON ((-80.868881 27.822522, -80.87315 27.642288, -80.679821 27.55847, -80.263543 27.556782, -80.385069 27.861362, -80.509075 27.822058, -80.868881 27.822522))",12,00930,1200930,Indian River County School District,00,PK,12,G5420,,E,1302272811,295509933,+27.7005283,-080.5747894,2021,2020-2021
32,"POLYGON ((-85.497992 30.996931, -85.599934 30.830552, -85.432274 30.785457, -85.434782 30.56756, -85.383948 30.566856, -85.164744 30.608079, -84.932519 30.606393, -84.864693 30.711542, -85.002499 31.000685, -85.497992 30.996931))",12,00960,1200960,Jackson County School District,00,PK,12,G5420,,E,2378091733,94217116,+30.7892485,-085.2088141,2021,2020-2021
33,"POLYGON ((-84.075539 30.273617, -84.076328 29.93749, -83.999955 29.898948, -83.992184 30.096208, -83.820235 30.30354, -83.736954 30.507569, -83.61172 30.651258, -83.743729 30.658396, -84.007454 30.672127, -83.978607 30.522687, -84.074691 30.434302, -84.075539 30.273617))",12,00990,1200990,Jefferson County School District,00,PK,12,G5420,,E,1549018611,193063921,+30.3968980,-083.9217606,2021,2020-2021
34,"POLYGON ((-83.36726 30.26044, -83.37089 29.887934, -83.318859 29.822623, -82.920608 29.824143, -82.918708 29.824083, -82.903956 29.824294, -82.879802 29.886847, -82.963112 29.99305, -83.22636 30.114621, -83.247253 30.26067, -83.36726 30.26044))",12,01020,1201020,Lafayette County School District,00,PK,12,G5420,,E,1407256302,11817999,+29.9900661,-083.1785097,2021,2020-2021
35,"POLYGON ((-81.95419 28.960053, -81.957641 28.34518, -81.657268 28.347098, -81.658597 28.766442, -81.414682 28.785564, -81.36694 28.879227, -81.354554 28.984375, -81.502055 29.097802, -81.641916 29.276766, -81.658698 28.960345, -81.95419 28.960053))",12,01050,1201050,Lake County School District,00,PK,12,G5420,,E,2464981507,531018779,+28.7641128,-081.7122822,2021,2020-2021
36,"POLYGON ((-82.462012 26.787429, -82.33457 26.41987, -82.244953 26.329831, -81.6579 26.317563, -81.659506 26.421077, -81.563763 26.513331, -81.565748 26.769601, -82.198626 26.770892, -82.462012 26.787429))",12,01080,1201080,Lee County School District,00,PK,12,G5420,,E,2022803065,1900583561,+26.5632731,-081.9841817,2021,2020-2021
37,"POLYGON ((-84.646408 30.388281, -84.713351 30.30017, -84.247673 30.303493, -84.075539 30.273617, -84.074691 30.434302, -83.978607 30.522687, -84.007454 30.672127, -84.083757 30.675804, -84.282559 30.685334, -84.420474 30.463905, -84.646408 30.388281))",12,01110,1201110,Leon County School District,00,PK,12,G5420,,E,1731225654,86408794,+30.4593104,-084.2778004,2021,2020-2021
38,"POLYGON ((-83.346176 29.241868, -83.187906 28.986573, -82.761568 28.992091, -82.535591 29.044855, -82.53486 29.21468, -82.403237 29.215623, -82.40662 29.485048, -82.556766 29.480055, -82.656301 29.564811, -82.937329 29.591196, -83.068522 29.343953, -83.346176 29.241868))",12,01140,1201140,Levy County School District,00,PK,12,G5420,,E,2896188989,1224366488,+29.2718541,-082.8312330,2021,2020-2021
39,"POLYGON ((-85.11566 30.199976, -85.135254 30.04327, -85.025439 29.971398999999998, -85.007626 30.013883, -84.54445 30.01103, -84.669258 30.1252, -84.713351 30.30017, -84.646408 30.388281, -84.882616 30.533094, -84.932519 30.606393, -85.11566 30.199976))",12,01170,1201170,Liberty County School District,00,PK,12,G5420,,E,2164099094,19582444,+30.2598494,-084.8685805,2021,2020-2021
40,"POLYGON ((-83.61172 30.651258, -83.736954 30.507569, -83.820235 30.30354, -83.468768 30.304212, -83.36726 30.26044, -83.247253 30.26067, -83.170969 30.385225, -83.309249 30.634406, -83.340852 30.636336, -83.357703 30.63736, -83.61172 30.651258))",12,01200,1201200,Madison County School District,00,PK,12,G5420,,E,1804001483,49634046,+30.4472325,-083.4704159,2021,2020-2021
41,"POLYGON ((-82.92417 27.53075, -82.85074 27.391389, -82.252264 27.386243, -82.253596 27.208916, -82.056497 27.207769, -82.055753 27.338264, -82.054349 27.646382, -82.553666 27.645465, -82.92417 27.53075))",12,01230,1201230,Manatee County School District,00,PK,12,G5420,,E,1923744056,573084762,+27.4755558,-082.3931438,2021,2020-2021
42,"POLYGON ((-82.40662 29.485048, -82.403237 29.215623, -82.53486 29.21468, -82.535591 29.044855, -82.311697 28.960391, -81.95419 28.960053, -81.658698 28.960345, -81.641916 29.276766, -81.680903 29.32443, -81.843009 29.521004, -82.055899 29.471232, -82.40662 29.485048))",12,01260,1201260,Marion County School District,00,PK,12,G5420,,E,4113994502,192281277,+29.2028047,-082.0431004,2021,2020-2021
43,"POLYGON ((-80.885639 26.958919, -80.142007 26.95664, -80.022754 26.970392, -80.138049 27.262879, -80.28551 27.206025, -80.677862 27.205988, -80.677427 27.121619, -80.885639 26.958919))",12,01290,1201290,Martin County School District,00,PK,12,G5420,,E,1408493392,542089457,+27.0836036,-080.3982011,2021,2020-2021
44,"MULTIPOLYGON (((-81.848206 25.800785, -81.70651 25.67613, -81.51902 25.65694, -81.31491 25.35155, -81.34243 25.24942, -81.27806 25.0687, -81.89429 24.76365, -82.23771 24.72005, -82.16605 24.49699, -82.067171 24.523715, -81.946441 24.399348, -81.711831 24.429733, -81.474733 24.553455, -81.147686 24.649064, -81.047648 24.64024, -80.783375 24.76126, -80.453365 24.963698, -80.183871 25.348183, -80.372121 25.310215, -80.429306 25.235661, -80.858167 25.176607, -80.873096 25.805377, -81.848206 25.800785)), ((-83.108738 24.629489, -82.999742 24.583917, -82.656682 24.583709, -82.721895 24.780202, -83.004768 24.764506, -83.108738 24.629489)))",12,01320,1201320,Monroe County School District,00,PK,12,G5420,,E,2546067521,11153842007,+25.5861198,-081.0226025,2021,2020-2021
45,"POLYGON ((-81.904855 30.82834, -82.039795 30.747297, -82.00581 30.565358, -82.049958 30.362472, -82.049236 30.273432, -81.831227 30.467437, -81.624513 30.586232, -81.358793 30.501504, -81.347015 30.712444, -81.718109 30.744806, -81.904855 30.82834))",12,01350,1201350,Nassau County School District,00,PK,12,G5420,,E,1680075562,200050173,+30.6059629,-081.7650867,2021,2020-2021
46,"POLYGON ((-86.785692 30.99698, -86.803374 30.23495, -86.39964 30.226956, -86.388646 30.994181, -86.785692 30.99698))",12,01380,1201380,Okaloosa County School District,00,PK,12,G5420,,E,2408338835,820571046,+30.6143245,-086.5910804,2021,2020-2021
47,"POLYGON ((-81.142164 27.643238, -81.205388 27.490254, -80.940676 27.205939, -80.871169 27.154951, -80.885639 26.958919, -80.677427 27.121619, -80.677862 27.205988, -80.679821 27.55847, -80.87315 27.642288, -81.142164 27.643238))",12,01410,1201410,Okeechobee County School District,00,PK,12,G5420,,E,1992126184,317924583,+27.3855924,-080.8873884,2021,2020-2021
48,"POLYGON ((-81.414682 28.785564, -81.658597 28.766442, -81.657268 28.347098, -80.862908 28.347487, -80.885741 28.510312, -80.98725 28.612997, -81.327888 28.610501, -81.459728 28.640196, -81.414682 28.785564))",12,01440,1201440,Orange County School District,00,PK,12,G5420,,E,2338519047,260364621,+28.5143906,-081.3232839,2021,2020-2021
49,"POLYGON ((-81.657268 28.347098, -81.557459 28.259362, -81.297113 27.859582, -81.214409 27.82855, -81.142164 27.643238, -80.87315 27.642288, -80.868881 27.822522, -80.862908 28.347487, -81.657268 28.347098))",12,01470,1201470,Osceola County School District,00,PK,12,G5420,,E,3438318817,462145217,+28.0590267,-081.1393116,2021,2020-2021
50,"POLYGON ((-80.885639 26.958919, -80.881285 26.333806, -80.015276 26.320956, -79.975425 26.80025, -80.022754 26.970392, -80.142007 26.95664, -80.885639 26.958919))",12,01500,1201500,Palm Beach County School District,00,PK,12,G5420,,E,5087510102,1084950939,+26.6491257,-080.4483542,2021,2020-2021
51,"POLYGON ((-82.87494 28.430786, -83.00916 28.26807, -83.01875 28.17098, -82.651165 28.173266, -82.105853 28.17165, -82.055819 28.312794, -82.054694 28.478397, -82.253439 28.434824, -82.87494 28.430786))",12,01530,1201530,Pasco County School District,00,PK,12,G5420,,E,1933701245,694046690,+28.3098227,-082.5110062,2021,2020-2021
52,"POLYGON ((-83.01875 28.17098, -83.01998 27.89341, -82.925034 27.644813, -82.626848 27.645305, -82.541518 27.782204, -82.64832 27.947398, -82.651165 28.173266, -83.01875 28.17098))",12,01560,1201560,Pinellas County School District,00,PK,12,G5420,,E,709086406,1535985822,+27.9053425,-082.7980663,2021,2020-2021
53,"POLYGON ((-82.055819 28.312794, -82.105853 28.17165, -82.056261 28.171592, -82.054349 27.646382, -81.563533 27.646645, -81.142164 27.643238, -81.214409 27.82855, -81.297113 27.859582, -81.557459 28.259362, -81.657268 28.347098, -81.957641 28.34518, -82.055819 28.312794))",12,01590,1201590,Polk County School District,00,PK,12,G5420,,E,4656518803,550424838,+27.9536488,-081.6935336,2021,2020-2021
54,"POLYGON ((-82.055625 29.718232, -82.055899 29.471232, -81.843009 29.521004, -81.680903 29.32443, -81.433992 29.398552, -81.520596 29.500249, -81.52366 29.622432, -81.581207 29.840176, -81.81243 29.83649, -82.049244 29.71867, -82.055625 29.718232))",12,01620,1201620,Putnam County School District,00,PK,12,G5420,,E,1886452945,255262400,+29.5938964,-081.7320389,2021,2020-2021
55,"POLYGON ((-87.163653 30.999029, -87.28229 30.924829, -87.312409 30.73477, -87.260677 30.621363, -87.121451 30.497419, -87.179021 30.33593, -86.918937 30.386514, -86.91833 30.217637, -86.803374 30.23495, -86.785692 30.99698, -87.163653 30.999029))",12,01650,1201650,Santa Rosa County School District,00,PK,12,G5420,,E,2622106398,543294939,+30.6753483,-087.0189188,2021,2020-2021
56,"POLYGON ((-82.85074 27.391389, -82.67054 27.15444, -82.565858 26.947314, -82.255521 26.945264, -82.255169 27.03302, -82.057506 27.032119, -82.056497 27.207769, -82.253596 27.208916, -82.252264 27.386243, -82.85074 27.391389))",12,01680,1201680,Sarasota County School District,00,PK,12,G5420,,E,1440049632,1086617983,+27.2253265,-082.4237137,2021,2020-2021
57,"POLYGON ((-81.414682 28.785564, -81.459728 28.640196, -81.327888 28.610501, -80.98725 28.612997, -81.10575 28.828541, -81.36694 28.879227, -81.414682 28.785564))",12,01710,1201710,Seminole County School District,00,PK,12,G5420,,E,801288992,93135088,+28.7257089,-081.2196197,2021,2020-2021
58,"POLYGON ((-81.680215 30.12124, -81.581207 29.840176, -81.52366 29.622432, -81.150817 29.671087, -81.320185 30.25292, -81.436929 30.252335, -81.433737 30.106028, -81.680215 30.12124))",12,01740,1201740,St. Johns County School District,00,PK,12,G5420,,E,1555651402,572113481,+29.8904875,-081.4000404,2021,2020-2021
59,"POLYGON ((-80.679821 27.55847, -80.677862 27.205988, -80.28551 27.206025, -80.138049 27.262879, -80.263543 27.556782, -80.679821 27.55847))",12,01770,1201770,St. Lucie County School District,00,PK,12,G5420,,E,1480593673,300906587,+27.3798137,-080.4435357,2021,2020-2021
60,"POLYGON ((-82.311697 28.960391, -82.171402 28.789848, -82.263052 28.667634, -82.054694 28.478397, -82.055819 28.312794, -81.957641 28.34518, -81.95419 28.960053, -82.311697 28.960391))",12,01800,1201800,Sumter County School District,00,PK,12,G5420,,E,1442978468,58762672,+28.7154442,-082.0699524,2021,2020-2021
61,"POLYGON ((-83.247253 30.26067, -83.22636 30.114621, -82.963112 29.99305, -82.879802 29.886847, -82.800477 29.932126, -82.794594 30.337024, -83.078706 30.438116, -83.170969 30.385225, -83.247253 30.26067))",12,01830,1201830,Suwannee County School District,00,PK,12,G5420,,E,1783430092,9505389,+30.1892438,-082.9927542,2021,2020-2021
62,"POLYGON ((-83.999955 29.898948, -83.7809 29.79004, -83.575406 29.527003, -83.415441 29.665539, -83.318859 29.822623, -83.37089 29.887934, -83.36726 30.26044, -83.468768 30.304212, -83.820235 30.30354, -83.992184 30.096208, -83.999955 29.898948))",12,01860,1201860,Taylor County School District,00,PK,12,G5420,,E,2702230209,1213570846,+29.9671460,-083.6395729,2021,2020-2021
63,"POLYGON ((-82.458364 30.136449, -82.529705 29.940881, -82.418728 29.923093, -82.313385 29.954704, -82.142578 30.143117, -82.458364 30.136449))",12,01890,1201890,Union County School District,00,PK,12,G5420,,E,630804541,16049423,+30.0542796,-082.3669180,2021,2020-2021
64,"POLYGON ((-81.680903 29.32443, -81.641916 29.276766, -81.502055 29.097802, -81.354554 28.984375, -81.36694 28.879227, -81.10575 28.828541, -80.98725 28.612997, -80.967895 28.790197, -80.663461 28.790588, -80.906836 29.144706, -81.045706 29.432462, -81.155881 29.410954, -81.150081 29.265957, -81.41729 29.261156, -81.433992 29.398552, -81.680903 29.32443))",12,01920,1201920,Volusia County School District,00,PK,12,G5420,,E,2852382099,857613983,+29.0577690,-081.1617920,2021,2020-2021
65,"POLYGON ((-84.713351 30.30017, -84.669258 30.1252, -84.54445 30.01103, -84.29688 29.972559, -84.411551 29.745639, -84.20231 29.81315, -84.076328 29.93749, -84.075539 30.273617, -84.247673 30.303493, -84.713351 30.30017))",12,01950,1201950,Wakulla County School District,00,PK,12,G5420,,E,1570615734,804111188,+30.0913354,-084.3591114,2021,2020-2021
66,"POLYGON ((-86.388646 30.994181, -86.39964 30.226956, -86.00077 30.1036, -85.992736 30.38932, -85.866818 30.487637, -85.915297 30.636427, -85.844421 30.70313, -86.037591 30.704572, -86.035039 30.99332, -86.388646 30.994181))",12,01980,1201980,Walton County School District,00,PK,12,G5420,,E,2689161751,961293452,+30.5712465,-086.1627980,2021,2020-2021
