,Mean,Lower_ci,Upper_ci,Date,City
7506,127089.70641185847,122041.59535839462,132137.8174653223,2022-08,"Tiffin, OH"
7507,127574.25872131181,122259.84778672253,132888.6696559011,2022-09,"Tiffin, OH"
7508,128055.7664289406,122472.69100314529,133638.84185473592,2022-10,"Tiffin, OH"
7509,128534.26789708032,122680.25286615836,134388.2829280023,2022-11,"Tiffin, OH"
7510,129009.80100469665,122882.66034455269,135136.94166484062,2022-12,"Tiffin, OH"
7511,129482.40315347585,123080.03890530026,135884.76740165145,2023-01,"Tiffin, OH"
7512,189571.62927313117,186909.2580477152,192234.00049854713,2021-02,"Crossville, TN"
7513,190841.45502958714,186893.57920717943,194789.33085199486,2021-03,"Crossville, TN"
7514,192062.76172008866,187009.74605939892,197115.7773807784,2021-04,"Crossville, TN"
7515,193238.19903517637,187159.0769074562,199317.32116289652,2021-05,"Crossville, TN"
7516,194370.27196227628,187308.59962553266,201431.9442990199,2021-06,"Crossville, TN"
7517,195461.34868812887,187444.4934147246,203478.20396153315,2021-07,"Crossville, TN"
7518,196513.6680696558,187560.5977375288,205466.73840178282,2021-08,"Crossville, TN"
7519,197529.34669683303,187654.34810358097,207404.3452900851,2021-09,"Crossville, TN"
7520,198510.38556985074,187725.03008367034,209295.74105603114,2021-10,"Crossville, TN"
7521,199458.67641162485,187772.93071675661,211144.4221064931,2021-11,"Crossville, TN"
7522,200376.00763557397,187798.88979655525,212953.1254745927,2021-12,"Crossville, TN"
7523,201264.069987488,187804.0480476054,214724.0919273706,2022-01,"Crossville, TN"
7524,202124.46187928692,187789.6997191995,216459.22403937433,2022-02,"Crossville, TN"
7525,202958.6944314958,187757.20380265618,218160.1850603354,2022-03,"Crossville, TN"
7526,203768.19624034374,187707.92965890933,219828.46282177814,2022-04,"Crossville, TN"
7527,204554.31788452502,187643.22356341826,221465.4122056318,2022-05,"Crossville, TN"
7528,205318.3361858403,187564.3883195229,223072.28405215772,2022-06,"Crossville, TN"
7529,206061.45823715825,187472.67120968347,224650.24526463303,2022-07,"Crossville, TN"
7530,206784.82521040505,187369.25734799678,226200.3930728133,2022-08,"Crossville, TN"
7531,207489.51595659452,187255.26656550288,227723.76534768616,2022-09,"Crossville, TN"
7532,208176.55040925578,187131.75261474555,229221.348203766,2022-10,"Crossville, TN"
7533,208846.89280199524,186999.70389197185,230694.08171201864,2022-11,"Crossville, TN"
7534,209501.45471034324,186860.04514017783,232142.86428050866,2022-12,"Crossville, TN"
7535,210141.0979274814,186713.63976973546,233568.55608522735,2023-01,"Crossville, TN"
7536,128443.35401183798,127706.90079812112,129179.80722555483,2021-02,"Gloversville, NY"
7537,129683.03586530403,128492.35404693634,130873.71768367173,2021-03,"Gloversville, NY"
7538,130864.0547063922,129227.80708079573,132500.30233198867,2021-04,"Gloversville, NY"
7539,131990.0774308197,129901.91736825627,134078.23749338317,2021-05,"Gloversville, NY"
7540,133064.5417247277,130515.77403545758,135613.3094139978,2021-06,"Gloversville, NY"
7541,134090.67039206697,131073.1662822036,137108.17450193033,2021-07,"Gloversville, NY"
7542,135071.48478641058,131578.46952695216,138564.500045869,2021-08,"Gloversville, NY"
7543,136009.81740317334,132036.0223620871,139983.61244425958,2021-09,"Gloversville, NY"
7544,136908.32368471927,132449.92412049032,141366.72324894823,2021-10,"Gloversville, NY"
7545,137769.49308755805,132823.97496970044,142715.01120541565,2021-11,"Gloversville, NY"
7546,138595.6594577551,133161.6690913141,144029.6498241961,2021-12,"Gloversville, NY"
7547,139389.0107577979,133466.20813378436,145311.81338181143,2022-01,"Gloversville, NY"
7548,140151.5981854571,133740.5218653936,146562.67450552058,2022-02,"Gloversville, NY"
7549,140885.34472264777,133987.29057848983,147783.3988668057,2022-03,"Gloversville, NY"
7550,141592.05314992034,134208.96695998998,148975.1393398507,2022-04,"Gloversville, NY"
7551,142273.41355998296,134407.79652020204,150139.03059976388,2022-05,"Gloversville, NY"
7552,142931.01040157056,134585.83628673892,151276.1845164022,2022-06,"Gloversville, NY"
7553,143566.32908301684,134744.97174447,152387.68642156367,2022-07,"Gloversville, NY"
7554,144180.7621630517,134886.93211971773,153474.59220638566,2022-08,"Gloversville, NY"
7555,144775.61515462553,135013.30415074027,154537.9261585108,2022-09,"Gloversville, NY"
7556,145352.11196594915,135125.54449615258,155578.67943574573,2022-10,"Gloversville, NY"
7557,145911.4000014264,135224.9909271358,156597.809075717,2022-11,"Gloversville, NY"
7558,146454.5549437386,135312.87243717996,157596.23745029722,2022-12,"Gloversville, NY"
7559,146982.58523701152,135390.3183890953,158574.85208492773,2023-01,"Gloversville, NY"
7560,380030.36309120385,376714.8559759269,383345.8702064808,2021-02,"Carson City, NV"
7561,384834.0850038401,379420.1170273478,390248.0529803324,2021-03,"Carson City, NV"
7562,389557.18873553164,382034.4481659775,397079.9293050858,2021-04,"Carson City, NV"
7563,394201.4652053508,384487.80638284056,403915.124027861,2021-05,"Carson City, NV"
7564,398768.6655474095,386768.1166739718,410769.2144208472,2021-06,"Carson City, NV"
7565,403260.5019946757,388877.40300734603,417643.6009820054,2021-07,"Carson City, NV"
7566,407678.6487431554,390822.01729899587,424535.28018731496,2021-08,"Carson City, NV"
7567,412024.74279687717,392609.6072616995,431439.8783320548,2021-09,"Carson City, NV"
7568,416300.38479410566,394248.01905878034,438352.750529431,2021-10,"Carson City, NV"
7569,420507.13981520094,395744.87519387115,445269.4044365307,2021-11,"Carson City, NV"
7570,424646.538172531,397107.4169406763,452185.6594043857,2021-12,"Carson City, NV"
7571,428720.0761828369,398342.4575580403,459097.6948076335,2022-01,"Carson City, NV"
7572,432729.2169224398,399456.383122498,466002.0507223816,2022-02,"Carson City, NV"
7573,436675.3909656711,400455.173354868,472895.6085764742,2022-03,"Carson City, NV"
7574,440559.99710689863,401344.4298931838,479775.56432061346,2022-04,"Carson City, NV"
7575,444384.40306651307,402129.40623309807,486639.3998999281,2022-05,"Carson City, NV"
7576,448149.94618123106,402815.0367207981,493484.855641664,2022-06,"Carson City, NV"
7577,451857.9340790633,403405.96349975077,500309.90465837583,2022-07,"Carson City, NV"
7578,455509.6453392883,403906.5610454983,507112.72963307827,2022-08,"Carson City, NV"
7579,459106.33013776504,404320.95827233,513891.7020032001,2022-09,"Carson City, NV"
7580,462649.21087791014,404653.0583543064,520645.3634015139,2022-10,"Carson City, NV"
7581,466139.4828076578,404906.5564660595,527372.4091492561,2022-11,"Carson City, NV"
7582,469578.3146227142,405084.9556642499,534071.6735811784,2022-12,"Carson City, NV"
7583,472966.84905641066,405191.5811232588,540742.1169895625,2023-01,"Carson City, NV"
7584,102387.00031611676,101860.41286303848,102913.58776919503,2021-02,"Waycross, GA"
7585,102914.91555639805,102087.83186023154,103741.99925256455,2021-03,"Waycross, GA"
7586,103434.02175080372,102320.3445500019,104547.69895160553,2021-04,"Waycross, GA"
7587,103944.57186893225,102543.15580986263,105345.98792800188,2021-05,"Waycross, GA"
7588,104446.81161584762,102752.29124932755,106141.33198236769,2021-06,"Waycross, GA"
7589,104940.9796406951,102946.69389301568,106935.26538837454,2021-07,"Waycross, GA"
7590,105427.30773932631,103126.36156649153,107728.25391216109,2021-08,"Waycross, GA"
7591,105906.02105110537,103291.72327597257,108520.31882623817,2021-09,"Waycross, GA"
7592,106377.33825006348,103443.38873198666,109311.28776814029,2021-10,"Waycross, GA"
7593,106841.471730564,103582.03630419621,110100.90715693177,2021-11,"Waycross, GA"
7594,107298.62778763587,103708.3596070047,110888.89596826702,2021-12,"Waycross, GA"
7595,107749.00679212833,103823.04126482422,111674.97231943245,2022-01,"Waycross, GA"
7596,108192.80336083578,103926.74009969189,112458.86662197967,2022-02,"Waycross, GA"
7597,108630.20652173707,104020.0852423568,113240.32780111734,2022-03,"Waycross, GA"
7598,109061.39987448971,104103.67391282468,114019.12583615474,2022-04,"Waycross, GA"
7599,109486.56174631507,104178.07116714839,114795.05232548175,2022-05,"Waycross, GA"
7600,109905.8653434071,104243.8106887353,115567.9199980789,2022-06,"Waycross, GA"
7601,110319.478897993,104301.39611334114,116337.56168264487,2022-07,"Waycross, GA"
7602,110727.56581117073,104351.30260047248,117103.82902186898,2022-08,"Waycross, GA"
7603,111130.28479164469,104393.97848889575,117866.59109439363,2022-09,"Waycross, GA"
7604,111527.78999047732,104429.84694529619,118625.73303565846,2022-10,"Waycross, GA"
7605,111920.231131971,104459.30755647953,119381.15470746247,2022-11,"Waycross, GA"
7606,112307.75364079144,104482.73783968751,120132.76944189538,2022-12,"Waycross, GA"
7607,112690.49876544048,104500.49465976513,120880.50287111584,2023-01,"Waycross, GA"
7608,89780.3047238063,89307.63791289684,90252.97153471576,2021-02,"Oil City, PA"
7609,90170.03945057694,89447.23597516809,90892.84292598578,2021-03,"Oil City, PA"
7610,90553.64915661892,89602.06386781979,91505.23444541806,2021-04,"Oil City, PA"
7611,90931.30572406342,89756.475979235,92106.13546889185,2021-05,"Oil City, PA"
7612,91303.17621163478,89905.53055193307,92700.82187133649,2021-06,"Oil City, PA"
7613,91669.42299000631,90047.32409559343,93291.52188441918,2021-07,"Oil City, PA"
7614,92030.20387335778,90181.13373634694,93879.27401036862,2021-08,"Oil City, PA"
7615,92385.67224724109,90306.7727101383,94464.57178434388,2021-09,"Oil City, PA"
7616,92735.97719285772,90424.31935187608,95047.63503383937,2021-10,"Oil City, PA"
7617,93081.26360784868,90533.98850978012,95628.53870591725,2021-11,"Oil City, PA"
7618,93421.6723236948,90636.06536120293,96207.27928618668,2021-12,"Oil City, PA"
7619,93757.34021982252,90730.86937326673,96783.81106637832,2022-01,"Oil City, PA"
7620,94088.40033450762,90818.73391295514,97358.0667560601,2022-02,"Oil City, PA"
7621,94414.98197266666,90899.99443765177,97929.96950768156,2022-03,"Oil City, PA"
7622,94737.21081062367,90974.98159231262,98499.44002893472,2022-04,"Oil City, PA"
7623,95055.20899793674,91044.01720476423,99066.40079110926,2022-05,"Oil City, PA"
7624,95369.0952563672,91107.41203512398,99630.77847761042,2022-06,"Oil City, PA"
7625,95678.9849760714,91165.46460555668,100192.50534658611,2022-07,"Oil City, PA"
7626,95984.99030909323,91218.46070248056,100751.51991570591,2022-08,"Oil City, PA"
7627,96287.220260233,91266.67329870461,101307.7672217614,2022-09,"Oil City, PA"
7628,96585.78077536626,91310.36273632178,101861.19881441075,2022-10,"Oil City, PA"
7629,96880.77482728429,91349.77706860386,102411.77258596472,2022-11,"Oil City, PA"
7630,97172.30249912562,91385.15249518814,102959.4525030631,2022-12,"Oil City, PA"
7631,97460.46106546638,91416.71384786164,103504.20828307113,2023-01,"Oil City, PA"
7632,125903.13743097665,125160.57983890949,126645.69502304382,2021-02,"Danville, KY"
7633,126320.79141827158,125123.60650054898,127517.97633599417,2021-03,"Danville, KY"
7634,126692.72201990132,125070.74122376932,128314.70281603333,2021-04,"Danville, KY"
7635,127028.52801327985,125000.74179525938,129056.31423130032,2021-05,"Danville, KY"
7636,127335.79309040032,124919.53616428222,129752.0500165184,2021-06,"Danville, KY"
7637,127620.50888767296,124832.72229277663,130408.29548256929,2021-07,"Danville, KY"
7638,127887.40920848865,124744.6227531551,131030.1956638222,2021-08,"Danville, KY"
7639,128140.23408194947,124658.36033546162,131622.10782843732,2021-09,"Danville, KY"
7640,128381.93838736271,124576.10052272935,132187.77625199605,2021-10,"Danville, KY"
